snapshot,switch,cookie,table,priority,duration_s,n_packets,n_bytes,match_raw,actions_raw,flow_raw
3,s22,0x10000a3857ac5,0,40000,1406.246,967,40614,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000a3857ac5, duration=1406.246s, table=0, n_packets=967, n_bytes=40614, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s21,0x100007b5d0a73,0,40000,1406.371,1333,183503,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100007b5d0a73, duration=1406.371s, table=0, n_packets=1333, n_bytes=183503, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s21,0x100002e59fc21,0,40000,1406.371,1333,183503,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100002e59fc21, duration=1406.371s, table=0, n_packets=1333, n_bytes=183503, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s21,0x10000f109afe2,0,5,1406.371,102,9028,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000f109afe2, duration=1406.371s, table=0, n_packets=102, n_bytes=9028, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s21,0x100006c518465,0,40000,1406.371,1083,45486,arp,"CONTROLLER:65535,clear_actions","cookie=0x100006c518465, duration=1406.371s, table=0, n_packets=1083, n_bytes=45486, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s20,0x10000d6e9cd66,0,40000,1406.541,397,16674,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000d6e9cd66, duration=1406.541s, table=0, n_packets=397, n_bytes=16674, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s20,0x10000b1876a3e,0,40000,1406.541,905,123985,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000b1876a3e, duration=1406.541s, table=0, n_packets=905, n_bytes=123985, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s20,0x100005eae1f52,0,5,1406.541,38,3556,ip,"CONTROLLER:65535,clear_actions","cookie=0x100005eae1f52, duration=1406.541s, table=0, n_packets=38, n_bytes=3556, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s20,0x1000047229eef,0,40000,1406.541,905,123985,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000047229eef, duration=1406.541s, table=0, n_packets=905, n_bytes=123985, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s24,0x10000fb79f239,0,5,1406.199,36,3048,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000fb79f239, duration=1406.199s, table=0, n_packets=36, n_bytes=3048, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s24,0x10000e8f5957c,0,40000,1406.199,2649,364670,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000e8f5957c, duration=1406.199s, table=0, n_packets=2649, n_bytes=364670, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s24,0x10000fca1ec48,0,40000,1406.199,2649,364670,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000fca1ec48, duration=1406.199s, table=0, n_packets=2649, n_bytes=364670, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s24,0x1000016ccf6c2,0,40000,1406.199,1302,54684,arp,"CONTROLLER:65535,clear_actions","cookie=0x1000016ccf6c2, duration=1406.199s, table=0, n_packets=1302, n_bytes=54684, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s25,0x100009d22fdfb,0,40000,1406.109,3097,426052,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100009d22fdfb, duration=1406.109s, table=0, n_packets=3097, n_bytes=426052, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s25,0x1000065541b0e,0,40000,1406.109,1629,68418,arp,"CONTROLLER:65535,clear_actions","cookie=0x1000065541b0e, duration=1406.109s, table=0, n_packets=1629, n_bytes=68418, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
3,s25,0x10000466fe41a,0,40000,1406.109,3097,426052,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000466fe41a, duration=1406.109s, table=0, n_packets=3097, n_bytes=426052, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s25,0x1000007b5e5d7,0,5,1406.109,49,3866,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000007b5e5d7, duration=1406.109s, table=0, n_packets=49, n_bytes=3866, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s26,0x10000bbadc5ee,0,40000,1405.951,1772,243648,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000bbadc5ee, duration=1405.951s, table=0, n_packets=1772, n_bytes=243648, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
3,s26,0x1000066a7536d,0,40000,1405.951,1772,243648,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000066a7536d, duration=1405.951s, table=0, n_packets=1772, n_bytes=243648, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
3,s26,0x10000944e83fe,0,5,1405.951,7,518,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000944e83fe, duration=1405.951s, table=0, n_packets=7, n_bytes=518, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
3,s26,0x10000b14e1647,0,40000,1405.951,959,40278,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000b14e1647, duration=1405.951s, table=0, n_packets=959, n_bytes=40278, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s6,0x10000069366e3,0,5,1847.953,83,6718,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000069366e3, duration=1847.953s, table=0, n_packets=83, n_bytes=6718, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s6,0x10000dd66b89f,0,40000,1847.952,5280,721588,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000dd66b89f, duration=1847.952s, table=0, n_packets=5280, n_bytes=721588, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s6,0x10000e1bd7c7d,0,40000,1847.952,5280,721588,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000e1bd7c7d, duration=1847.952s, table=0, n_packets=5280, n_bytes=721588, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s6,0x100001b87f302,0,40000,1847.952,1504,63168,arp,"CONTROLLER:65535,clear_actions","cookie=0x100001b87f302, duration=1847.952s, table=0, n_packets=1504, n_bytes=63168, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s7,0x10000276a2656,0,40000,1847.945,2946,402422,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000276a2656, duration=1847.945s, table=0, n_packets=2946, n_bytes=402422, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s7,0x10000ef19dda8,0,40000,1847.944,2374,99708,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000ef19dda8, duration=1847.944s, table=0, n_packets=2374, n_bytes=99708, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s7,0x100001044f163,0,40000,1847.944,2946,402422,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100001044f163, duration=1847.944s, table=0, n_packets=2946, n_bytes=402422, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s7,0x100007db69e56,0,5,1847.944,11,814,ip,"CONTROLLER:65535,clear_actions","cookie=0x100007db69e56, duration=1847.944s, table=0, n_packets=11, n_bytes=814, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s2,0x10000ec3c50fc,0,40000,1848.142,2952,404424,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000ec3c50fc, duration=1848.142s, table=0, n_packets=2952, n_bytes=404424, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s2,0x10000a5b43eac,0,40000,1848.133,1722,72324,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000a5b43eac, duration=1848.133s, table=0, n_packets=1722, n_bytes=72324, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s2,0x100009cae6dcd,0,5,1848.133,335,27102,ip,"CONTROLLER:65535,clear_actions","cookie=0x100009cae6dcd, duration=1848.133s, table=0, n_packets=335, n_bytes=27102, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s2,0x10000cf045c27,0,40000,1848.133,2952,404424,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000cf045c27, duration=1848.133s, table=0, n_packets=2952, n_bytes=404424, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s4,0x10000233b88f5,0,40000,1848.125,1477,62034,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000233b88f5, duration=1848.125s, table=0, n_packets=1477, n_bytes=62034, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s4,0x1000099167fb1,0,5,1848.119,61,4980,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000099167fb1, duration=1848.119s, table=0, n_packets=61, n_bytes=4980, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s4,0x1000039825a9a,0,40000,1848.116,2360,322134,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000039825a9a, duration=1848.116s, table=0, n_packets=2360, n_bytes=322134, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s4,0x10000eacb980c,0,40000,1848.115,2360,322134,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000eacb980c, duration=1848.115s, table=0, n_packets=2360, n_bytes=322134, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s1,0x1000049ccf504,0,5,1848.120,201,15050,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000049ccf504, duration=1848.120s, table=0, n_packets=201, n_bytes=15050, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s1,0x10000358fc2a1,0,40000,1848.120,1038,43596,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000358fc2a1, duration=1848.120s, table=0, n_packets=1038, n_bytes=43596, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s1,0x10000b474f87c,0,40000,1848.120,1190,163030,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000b474f87c, duration=1848.120s, table=0, n_packets=1190, n_bytes=163030, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s1,0x1000054ece146,0,40000,1848.120,1190,163030,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000054ece146, duration=1848.120s, table=0, n_packets=1190, n_bytes=163030, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s3,0x10000c77ed347,0,40000,1848.142,1041,43722,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000c77ed347, duration=1848.142s, table=0, n_packets=1041, n_bytes=43722, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s3,0x100004cf6878e,0,5,1848.142,143,10582,ip,"CONTROLLER:65535,clear_actions","cookie=0x100004cf6878e, duration=1848.142s, table=0, n_packets=143, n_bytes=10582, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s3,0x100004171190a,0,40000,1848.137,1180,161660,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100004171190a, duration=1848.137s, table=0, n_packets=1180, n_bytes=161660, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s3,0x10000c1bf0c62,0,40000,1848.131,1180,161660,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000c1bf0c62, duration=1848.131s, table=0, n_packets=1180, n_bytes=161660, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s0,0x10000ec38f3f2,0,40000,1848.125,1377,57834,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000ec38f3f2, duration=1848.125s, table=0, n_packets=1377, n_bytes=57834, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s0,0x10000c0ab2c28,0,40000,1848.123,1178,161386,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000c0ab2c28, duration=1848.123s, table=0, n_packets=1178, n_bytes=161386, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s0,0x100006199710e,0,40000,1848.121,1178,161386,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100006199710e, duration=1848.121s, table=0, n_packets=1178, n_bytes=161386, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s0,0x100008aee1fa8,0,5,1848.118,318,28428,ip,"CONTROLLER:65535,clear_actions","cookie=0x100008aee1fa8, duration=1848.118s, table=0, n_packets=318, n_bytes=28428, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s5,0x100001b99fd4b,0,40000,1848.135,2882,121044,arp,"CONTROLLER:65535,clear_actions","cookie=0x100001b99fd4b, duration=1848.135s, table=0, n_packets=2882, n_bytes=121044, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s5,0x1000015c918f2,0,40000,1848.131,3556,485986,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000015c918f2, duration=1848.131s, table=0, n_packets=3556, n_bytes=485986, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s5,0x1000083ee0867,0,40000,1848.131,3556,485986,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000083ee0867, duration=1848.131s, table=0, n_packets=3556, n_bytes=485986, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s5,0x100002dfd01e5,0,5,1848.118,37,2970,ip,"CONTROLLER:65535,clear_actions","cookie=0x100002dfd01e5, duration=1848.118s, table=0, n_packets=37, n_bytes=2970, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s9,0x10000c29049a7,0,40000,1847.991,2441,102522,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000c29049a7, duration=1847.991s, table=0, n_packets=2441, n_bytes=102522, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s9,0x1000066df6ef2,0,40000,1847.991,3530,482430,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000066df6ef2, duration=1847.991s, table=0, n_packets=3530, n_bytes=482430, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s9,0x10000fbab0194,0,40000,1847.991,3530,482430,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000fbab0194, duration=1847.991s, table=0, n_packets=3530, n_bytes=482430, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s9,0x1000087ad4f44,0,5,1847.991,87,6884,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000087ad4f44, duration=1847.991s, table=0, n_packets=87, n_bytes=6884, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s10,0x10000ea9a9c0d,0,40000,1847.991,2398,100716,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000ea9a9c0d, duration=1847.991s, table=0, n_packets=2398, n_bytes=100716, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s10,0x1000062ab2e50,0,5,1847.991,45,3474,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000062ab2e50, duration=1847.991s, table=0, n_packets=45, n_bytes=3474, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s10,0x1000096c9ea49,0,40000,1847.991,3526,484816,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000096c9ea49, duration=1847.991s, table=0, n_packets=3526, n_bytes=484816, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s10,0x1000071d7f7c1,0,40000,1847.991,3526,484816,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000071d7f7c1, duration=1847.991s, table=0, n_packets=3526, n_bytes=484816, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s8,0x10000ea3aff62,0,40000,1848.219,2462,103404,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000ea3aff62, duration=1848.219s, table=0, n_packets=2462, n_bytes=103404, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s8,0x100007ce8bf2c,0,40000,1848.219,2949,403421,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100007ce8bf2c, duration=1848.219s, table=0, n_packets=2949, n_bytes=403421, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s8,0x10000d39fb05f,0,5,1848.219,106,8938,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000d39fb05f, duration=1848.219s, table=0, n_packets=106, n_bytes=8938, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s8,0x10000006b2aa5,0,40000,1848.219,2949,403421,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000006b2aa5, duration=1848.219s, table=0, n_packets=2949, n_bytes=403421, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s14,0x100008582d567,0,40000,1847.137,1177,161832,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100008582d567, duration=1847.137s, table=0, n_packets=1177, n_bytes=161832, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s14,0x10000142d4a9f,0,40000,1847.137,537,22554,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000142d4a9f, duration=1847.137s, table=0, n_packets=537, n_bytes=22554, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s14,0x10000e592a04d,0,5,1847.137,81,6378,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000e592a04d, duration=1847.137s, table=0, n_packets=81, n_bytes=6378, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s14,0x1000046528ec5,0,40000,1847.137,1177,161832,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000046528ec5, duration=1847.137s, table=0, n_packets=1177, n_bytes=161832, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s11,0x10000819dbe1d,0,40000,1847.460,1441,60522,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000819dbe1d, duration=1847.460s, table=0, n_packets=1441, n_bytes=60522, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s11,0x100005e2652e6,0,40000,1847.460,1766,242530,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100005e2652e6, duration=1847.460s, table=0, n_packets=1766, n_bytes=242530, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s11,0x100004271e9d6,0,5,1847.460,33,2586,ip,"CONTROLLER:65535,clear_actions","cookie=0x100004271e9d6, duration=1847.460s, table=0, n_packets=33, n_bytes=2586, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s11,0x100002f817f8c,0,40000,1847.460,1766,242530,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100002f817f8c, duration=1847.460s, table=0, n_packets=1766, n_bytes=242530, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s12,0x100009bf099bc,0,40000,1847.395,2567,107814,arp,"CONTROLLER:65535,clear_actions","cookie=0x100009bf099bc, duration=1847.395s, table=0, n_packets=2567, n_bytes=107814, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s12,0x100001b84f6cb,0,40000,1847.395,4101,563584,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100001b84f6cb, duration=1847.395s, table=0, n_packets=4101, n_bytes=563584, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s12,0x1000025b67007,0,40000,1847.394,4101,563584,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000025b67007, duration=1847.394s, table=0, n_packets=4101, n_bytes=563584, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s12,0x10000a9b6dafd,0,5,1847.394,285,23012,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000a9b6dafd, duration=1847.394s, table=0, n_packets=285, n_bytes=23012, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s15,0x100008985ea43,0,40000,1847.137,1758,241431,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100008985ea43, duration=1847.137s, table=0, n_packets=1758, n_bytes=241431, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s15,0x10000c95e80f5,0,40000,1847.137,1758,241431,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000c95e80f5, duration=1847.137s, table=0, n_packets=1758, n_bytes=241431, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s15,0x10000a0c15a2a,0,40000,1847.137,1058,44436,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000a0c15a2a, duration=1847.137s, table=0, n_packets=1058, n_bytes=44436, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s15,0x10000ed5bf966,0,5,1847.137,97,8090,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000ed5bf966, duration=1847.137s, table=0, n_packets=97, n_bytes=8090, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s13,0x10000230d0929,0,40000,1847.167,2950,405323,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000230d0929, duration=1847.167s, table=0, n_packets=2950, n_bytes=405323, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s13,0x10000b9d23128,0,5,1847.167,235,19414,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000b9d23128, duration=1847.167s, table=0, n_packets=235, n_bytes=19414, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s13,0x10000430fdb0f,0,40000,1847.167,2950,405323,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000430fdb0f, duration=1847.167s, table=0, n_packets=2950, n_bytes=405323, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s13,0x100000b9f898d,0,40000,1847.167,2612,109704,arp,"CONTROLLER:65535,clear_actions","cookie=0x100000b9f898d, duration=1847.167s, table=0, n_packets=2612, n_bytes=109704, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s16,0x100006eaf6901,0,40000,1847.330,2453,103026,arp,"CONTROLLER:65535,clear_actions","cookie=0x100006eaf6901, duration=1847.330s, table=0, n_packets=2453, n_bytes=103026, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s16,0x100007a0375c5,0,40000,1847.330,2937,404125,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100007a0375c5, duration=1847.330s, table=0, n_packets=2937, n_bytes=404125, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s16,0x10000693dc3c2,0,5,1847.330,111,9058,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000693dc3c2, duration=1847.330s, table=0, n_packets=111, n_bytes=9058, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s16,0x1000001206a8c,0,40000,1847.330,2937,404125,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000001206a8c, duration=1847.330s, table=0, n_packets=2937, n_bytes=404125, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s17,0x100008b194e2c,0,5,1846.939,61,5138,ip,"CONTROLLER:65535,clear_actions","cookie=0x100008b194e2c, duration=1846.939s, table=0, n_packets=61, n_bytes=5138, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s17,0x1000042ef5f9b,0,40000,1846.939,3499,482277,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000042ef5f9b, duration=1846.939s, table=0, n_packets=3499, n_bytes=482277, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s17,0x100002372f8e2,0,40000,1846.939,2452,102984,arp,"CONTROLLER:65535,clear_actions","cookie=0x100002372f8e2, duration=1846.939s, table=0, n_packets=2452, n_bytes=102984, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s17,0x10000061d9e8c,0,40000,1846.939,3499,482277,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000061d9e8c, duration=1846.939s, table=0, n_packets=3499, n_bytes=482277, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s19,0x1000086aff799,0,40000,1846.684,1796,75432,arp,"CONTROLLER:65535,clear_actions","cookie=0x1000086aff799, duration=1846.684s, table=0, n_packets=1796, n_bytes=75432, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
4,s19,0x10000e623b23b,0,40000,1846.684,1753,240746,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000e623b23b, duration=1846.684s, table=0, n_packets=1753, n_bytes=240746, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s19,0x1000075c3a8c6,0,40000,1846.684,1753,240746,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000075c3a8c6, duration=1846.684s, table=0, n_packets=1753, n_bytes=240746, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s19,0x1000096fe2064,0,5,1846.684,292,25966,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000096fe2064, duration=1846.684s, table=0, n_packets=292, n_bytes=25966, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
4,s21,0x100007b5d0a73,0,40000,1846.986,1759,242149,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100007b5d0a73, duration=1846.986s, table=0, n_packets=1759, n_bytes=242149, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
4,s21,0x100002e59fc21,0,40000,1846.986,1759,242149,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100002e59fc21, duration=1846.986s, table=0, n_packets=1759, n_bytes=242149, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
4,s21,0x10000f109afe2,0,5,1846.986,158,13370,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000f109afe2, duration=1846.986s, table=0, n_packets=158, n_bytes=13370, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
